,gnd,record_number
3029,gnd/117536563,164638
3030,gnd/117536563,165581
3031,gnd/117536563,170495
3032,gnd/117536563,172161
3033,gnd/117536563,172529
3034,gnd/117536563,292431
3035,gnd/117536563,293919
3036,gnd/117536563,302425
3037,gnd/117395218,9063
3038,gnd/117395218,21927
3039,gnd/117395218,21981
3040,gnd/117395218,147600
3041,gnd/117395218,191197
3042,gnd/117395218,224648
3043,gnd/117395218,257874
3044,gnd/117395218,260428
3045,gnd/117395218,272805
3046,gnd/117395218,276427
3047,gnd/117395218,297742
3048,gnd/117284335,5228
3049,gnd/117284335,9946
3050,gnd/117284335,17060
3051,gnd/117284335,18494
3052,gnd/117284335,22707
3053,gnd/117284335,75006
3054,gnd/117284335,78307
3055,gnd/117284335,136866
3056,gnd/117284335,147607
3057,gnd/117284335,158312
3058,gnd/117284335,169844
3059,gnd/117284335,180458
3060,gnd/117284335,213390
3061,gnd/117284335,213394
3062,gnd/117284335,213432
3063,gnd/117284335,235519
3064,gnd/117284335,235613
3065,gnd/117284335,236260
3066,gnd/117284335,239270
3067,gnd/117284335,242061
3068,gnd/117284335,245484
3069,gnd/117284335,248322
3070,gnd/117284335,255358
3071,gnd/117284335,260374
3072,gnd/117284335,271439
3073,gnd/117284335,276642
3074,gnd/117284335,282902
3075,gnd/117284335,287256
3076,gnd/117284335,294733
3077,gnd/117284335,295556
3078,gnd/117284335,303359
3079,gnd/117284335,307515
3080,gnd/117256145,116419
3081,gnd/117256145,116420
3082,gnd/117256145,116424
3083,gnd/117256145,118051
3084,gnd/117256145,118616
3085,gnd/117256145,119033
3086,gnd/117256145,159049
3087,gnd/117256145,165731
3088,gnd/117256145,181904
3089,gnd/117256145,189997
3090,gnd/117256145,193159
3091,gnd/117256145,199089
3092,gnd/117256145,206239
3093,gnd/117256145,206240
3094,gnd/117256145,206940
3095,gnd/117256145,207792
3096,gnd/117256145,209393
3097,gnd/117256145,209394
3098,gnd/117256145,218918
3099,gnd/117256145,230270
3100,gnd/117256145,232069
3101,gnd/117256145,232070
3102,gnd/117011312,107772
3103,gnd/117011312,108858
3104,gnd/117011312,108859
3105,gnd/117011312,108860
3106,gnd/117011312,108861
3107,gnd/117011312,108862
3108,gnd/117011312,126583
3109,gnd/117011312,150536
3110,gnd/117011312,161999
3111,gnd/117011312,163842
3112,gnd/117011312,179883
3113,gnd/117011312,182801
3114,gnd/117011312,182802
3115,gnd/117011312,182804
3116,gnd/117011312,184054
3117,gnd/117011312,184055
3118,gnd/117011312,197053
3119,gnd/117011312,209550
3120,gnd/117011312,209713
3121,gnd/117011312,210481
3122,gnd/117011312,214491
3123,gnd/117011312,215811
3124,gnd/117011312,217708
3125,gnd/117011312,218212
3126,gnd/116678909,304835
3127,gnd/116048611,122600
3128,gnd/116048611,127053
3129,gnd/116048611,127422
3130,gnd/116048611,129013
3131,gnd/116048611,129705
3132,gnd/116048611,129995
3133,gnd/115850945,60971
3134,gnd/115834192,24573
3135,gnd/115834192,27220
3136,gnd/115834192,40978
3137,gnd/115834192,44002
3138,gnd/115834192,55410
3139,gnd/115834192,59918
3140,gnd/115834192,62215
3141,gnd/115827366,165216
3142,gnd/115827366,165217
3143,gnd/115795685,101080
3144,gnd/115795685,101451
3145,gnd/115795685,106923
3146,gnd/115795685,155288
3147,gnd/115795685,157738
3148,gnd/115795685,160807
3149,gnd/115793615,137115
3150,gnd/115732667,103560
3151,gnd/115732667,103930
3152,gnd/115732667,104918
3153,gnd/115732667,105879
3154,gnd/115732667,107380
3155,gnd/115691928,161368
3156,gnd/115627332,74342
3157,gnd/115627332,84905
3158,gnd/115614907,77534
3159,gnd/115614540,130409
3160,gnd/115533710,292842
3161,gnd/115465820,72629
3162,gnd/115431225,116391
3163,gnd/115367969,116096
3164,gnd/104357541,172110
3165,gnd/104357541,175887
3166,gnd/104357541,179273
3167,gnd/104357541,179274
3168,gnd/104357541,179385
3169,gnd/104357541,186000
3170,gnd/104357541,186662
3171,gnd/104357541,189472
3172,gnd/104357541,190803
3173,gnd/104357541,192082
3174,gnd/104348348,146022
3175,gnd/104333316,77855
3176,gnd/104333316,78271
3177,gnd/104333316,78779
3178,gnd/104333316,78855
3179,gnd/104333316,78856
3180,gnd/104333316,78857
3181,gnd/104333316,78858
3182,gnd/104333316,78860
3183,gnd/104333316,78861
3184,gnd/104333316,78863
3185,gnd/104333316,79507
3186,gnd/104333316,79698
3187,gnd/104333316,82628
3188,gnd/104333316,85220
3189,gnd/104333316,293544
3190,gnd/104333316,294707
3191,gnd/104324961,106460
3192,gnd/104324961,107589
3193,gnd/104324961,108228
3194,gnd/104324961,108506
3195,gnd/104324961,108507
3196,gnd/104324961,108513
3197,gnd/104324961,108540
3198,gnd/104324961,108560
3199,gnd/104324961,108564
3200,gnd/104324961,108895
3201,gnd/104324961,110383
3202,gnd/104324961,110948
3203,gnd/104324961,111234
3204,gnd/104324961,112021
3205,gnd/104324961,115560
3206,gnd/104324961,262655
3207,gnd/104324961,295628
3208,gnd/104324961,297907
3209,gnd/104313471,18850
3210,gnd/104313471,48156
3211,gnd/104313471,251776
3212,gnd/104246073,92514
3213,gnd/104177586,246785
3214,gnd/104177586,247736
3215,gnd/104177586,249040
3216,gnd/104177586,249041
3217,gnd/104176202,77323
3218,gnd/104176202,78201
3219,gnd/104176202,78721
3220,gnd/104176202,78723
3221,gnd/104176202,82088
3222,gnd/104174420,45346
3223,gnd/104077867,76090
3224,gnd/104077867,88937
3225,gnd/104077867,117716
3226,gnd/104077867,120731
3227,gnd/104077867,131332
3228,gnd/103125434,127946
3229,gnd/103125434,273907
3230,gnd/102524653,112312
3231,gnd/102305889,46010
3232,gnd/102239452,192388
3233,gnd/102239452,192389
3234,gnd/102116156,126646
3235,gnd/102116156,126660
3236,gnd/102116156,127204
3237,gnd/102116156,128395
3238,gnd/102116156,128613
3239,gnd/102116156,128614
3240,gnd/102116156,132496
3241,gnd/102116156,141352
3242,gnd/102116156,142743
3243,gnd/102116156,150035
3244,gnd/102109176,192224
3245,gnd/102109176,192251
3246,gnd/102109176,192266
3247,gnd/102109176,195945
3248,gnd/102109168,18262
3249,gnd/102109168,32379
3250,gnd/102109168,44762
3251,gnd/102109168,45365
3252,gnd/102109168,56499
3253,gnd/102109168,56503
3254,gnd/102109168,61209
3255,gnd/102109168,72277
3256,gnd/102109168,72278
3257,gnd/102109168,72507
3258,gnd/102109168,82671
3259,gnd/102109168,88104
3260,gnd/102109168,88105
3261,gnd/102109168,88106
3262,gnd/102109168,88333
3263,gnd/102109168,90768
3264,gnd/102109168,90769
3265,gnd/102109168,94067
3266,gnd/102109168,94378
3267,gnd/102109168,94381
3268,gnd/102109168,96694
3269,gnd/102109168,100151
3270,gnd/102109168,100152
3271,gnd/102109168,103389
3272,gnd/102109168,103630
3273,gnd/102109168,105749
3274,gnd/102109168,106051
3275,gnd/102109168,108067
3276,gnd/102109168,115401
3277,gnd/102109168,116058
3278,gnd/102109168,116059
3279,gnd/102109168,116060
3280,gnd/102109168,116061
3281,gnd/102109168,116062
3282,gnd/102109168,116063
3283,gnd/102109168,116064
3284,gnd/102109168,116066
3285,gnd/102109168,116067
3286,gnd/102109168,116068
3287,gnd/102109168,117782
3288,gnd/102109168,117786
3289,gnd/102109036,163652
3290,gnd/102109036,163653
3291,gnd/102109036,163655
3292,gnd/102109028,282030
3293,gnd/102104387,68442
3294,gnd/102104387,96646
3295,gnd/102104387,106142
3296,gnd/102104387,121619
3297,gnd/102035229,74448
3298,gnd/102035229,81699
3299,gnd/102017433,140934
3300,gnd/102017433,151004
3301,gnd/102017433,153601
3302,gnd/102017433,168773
3303,gnd/102017433,170003
3304,gnd/102017433,183008
3305,gnd/102017433,183009
3306,gnd/102017433,183010
3307,gnd/102017433,183011
3308,gnd/102017433,183012
3309,gnd/102017433,183024
3310,gnd/102017433,183025
3311,gnd/102017433,183026
3312,gnd/102017433,183027
3313,gnd/102017433,183028
3314,gnd/102017433,186166
3315,gnd/102017433,186167
3316,gnd/102017433,186168
3317,gnd/102017433,186169
3318,gnd/102017433,186170
3319,gnd/102017433,186171
3320,gnd/102017433,186172
3321,gnd/102017433,186173
3322,gnd/102017433,186174
3323,gnd/102017433,186175
3324,gnd/102017433,186176
3325,gnd/102017433,189055
3326,gnd/102017433,189056
3327,gnd/102017433,189057
3328,gnd/102017433,189058
3329,gnd/102017433,189059
3330,gnd/102017433,189060
3331,gnd/102017433,189061
3332,gnd/102017433,189066
3333,gnd/102017433,189067
3334,gnd/102017433,189083
3335,gnd/102017433,189084
3336,gnd/102017433,189085
3337,gnd/102017433,189086
3338,gnd/102017433,189087
3339,gnd/102017433,189088
3340,gnd/102017433,189089
3341,gnd/102017433,193034
3342,gnd/102017433,193090
3343,gnd/102017433,196075
3344,gnd/102017433,196076
3345,gnd/102017433,196077
3346,gnd/102017433,196078
3347,gnd/102017433,196079
3348,gnd/102017433,196129
3349,gnd/102017433,215541
3350,gnd/101250797,2081
3351,gnd/101250797,49129
3352,gnd/101250797,49260
3353,gnd/101250797,50089
3354,gnd/101250797,50362
3355,gnd/101250797,60088
3356,gnd/101250797,77919
3357,gnd/101250797,276921
3358,gnd/101250797,298900
3359,gnd/101248571,68599
3360,gnd/101248571,71087
3361,gnd/101248571,112799
3362,gnd/101248571,116633
3363,gnd/100878962,2819
3364,gnd/100878962,13313
3365,gnd/100878962,110354
3366,gnd/100878962,110666
3367,gnd/100878962,110856
3368,gnd/100878962,116658
3369,gnd/100878962,117142
3370,gnd/100878962,117166
3371,gnd/100878962,117168
3372,gnd/100878962,117324
3373,gnd/100878962,120236
3374,gnd/100878962,120717
3375,gnd/100878962,120832
3376,gnd/100878962,121631
3377,gnd/100878962,122131
3378,gnd/100878962,122272
3379,gnd/100878962,122648
3380,gnd/100878962,123123
3381,gnd/100878962,123124
3382,gnd/100878962,123220
3383,gnd/100878962,123530
3384,gnd/100878962,123696
3385,gnd/100878962,123905
3386,gnd/100878962,123925
3387,gnd/100878962,124257
3388,gnd/100878962,124872
3389,gnd/100878962,126066
3390,gnd/100878962,126605
3391,gnd/100878962,126775
3392,gnd/100878962,127320
3393,gnd/100878962,127817
3394,gnd/100878962,128521
3395,gnd/100878962,128522
3396,gnd/100878962,129129
3397,gnd/100878962,129348
3398,gnd/100878962,129349
3399,gnd/100878962,129350
3400,gnd/100878962,129351
3401,gnd/100878962,129352
3402,gnd/100878962,129548
3403,gnd/100878962,129838
3404,gnd/100878962,130244
3405,gnd/100878962,130406
3406,gnd/100878962,130428
3407,gnd/100878962,130430
3408,gnd/100878962,130937
3409,gnd/100878962,130944
3410,gnd/100878962,244710
3411,gnd/100858457,208776
3412,gnd/100818684,64696
3413,gnd/100818684,67159
3414,gnd/100818684,67160
3415,gnd/100818684,67161
3416,gnd/100818684,112752
3417,gnd/100818684,117187
3418,gnd/100818684,124212
3419,gnd/100818684,124213
3420,gnd/100818684,124214
3421,gnd/100818684,246022
3422,gnd/100551645,1511
3423,gnd/100551645,2320
3424,gnd/100551645,4533
3425,gnd/100551645,5118
3426,gnd/100551645,5446
3427,gnd/100551645,5727
3428,gnd/100551645,7461
3429,gnd/100551645,7775
3430,gnd/100551645,8242
3431,gnd/100551645,8354
3432,gnd/100551645,9467
3433,gnd/100551645,10777
3434,gnd/100551645,10778
3435,gnd/100551645,13580
3436,gnd/100551645,15416
3437,gnd/100551645,16191
3438,gnd/100551645,16485
3439,gnd/100551645,17087
3440,gnd/100551645,17410
3441,gnd/100551645,17495
3442,gnd/100551645,18373
3443,gnd/100551645,18910
3444,gnd/100551645,19365
3445,gnd/100551645,20017
3446,gnd/100551645,20076
3447,gnd/100551645,20333
3448,gnd/100551645,20903
3449,gnd/100551645,21008
3450,gnd/100551645,21048
3451,gnd/100551645,22534
3452,gnd/100551645,22557
3453,gnd/100551645,24678
3454,gnd/100551645,26831
3455,gnd/100551645,38483
3456,gnd/100551645,51662
3457,gnd/100551645,64415
3458,gnd/100551645,108075
3459,gnd/100551645,202192
3460,gnd/100551645,247394
3461,gnd/100551645,248195
3462,gnd/100551645,258971
3463,gnd/100551645,258972
3464,gnd/100551645,259345
3465,gnd/100551645,260279
3466,gnd/100551645,262039
3467,gnd/100551645,262429
3468,gnd/100551645,262702
3469,gnd/100551645,263060
3470,gnd/100551645,263082
3471,gnd/100551645,265941
3472,gnd/100551645,269332
3473,gnd/100551645,274778
3474,gnd/100551645,275574
3475,gnd/100551645,282828
3476,gnd/100551645,283855
3477,gnd/100551645,287429
3478,gnd/100551645,293062
3479,gnd/100551645,296443
3480,gnd/100551645,297091
3481,gnd/100551645,301935
3482,gnd/100551645,302525
3483,gnd/100551645,306097
3484,gnd/100551645,306110
3485,gnd/100551645,306111
3486,gnd/100487831,110234
3487,gnd/100487831,132160
3488,gnd/100487831,156089
3489,gnd/100487831,167700
3490,gnd/100487831,170635
3491,gnd/100487831,172075
3492,gnd/100487831,174573
3493,gnd/100487831,174620
3494,gnd/100487831,174825
3495,gnd/100487831,177722
3496,gnd/100487831,179532
3497,gnd/100401546,78783
3498,gnd/100401546,82835
3499,gnd/100401546,82836
3500,gnd/100401546,82837
3501,gnd/100401546,82838
3502,gnd/100401546,82839
3503,gnd/100401546,82840
3504,gnd/100401546,82841
3505,gnd/100401546,82842
3506,gnd/100401546,83068
3507,gnd/100401546,85290
3508,gnd/100401546,85402
3509,gnd/100401546,85404
3510,gnd/100401546,85806
3511,gnd/100401546,85807
3512,gnd/100401546,85808
3513,gnd/100401546,85809
3514,gnd/100401546,85810
3515,gnd/100401546,85811
3516,gnd/100401546,85812
3517,gnd/100401546,85813
3518,gnd/100401546,85814
3519,gnd/100401546,85815
3520,gnd/100401546,85816
3521,gnd/100401546,85817
3522,gnd/100401546,85818
3523,gnd/100401546,85819
3524,gnd/100401546,85820
3525,gnd/100401546,85821
3526,gnd/100401546,85822
3527,gnd/100401546,85823
3528,gnd/100401546,85824
3529,gnd/100401546,85825
3530,gnd/100401546,86106
3531,gnd/100401546,86933
3532,gnd/100401546,88358
3533,gnd/100401546,88359
3534,gnd/100401546,88361
3535,gnd/100401546,88365
3536,gnd/100401546,90974
3537,gnd/100401546,94774
3538,gnd/100401546,180290
3539,gnd/100401546,180961
3540,gnd/100401546,180962
3541,gnd/100268579,40308
3542,gnd/100268579,42354
3543,gnd/100268579,43920
3544,gnd/100268579,44643
3545,gnd/100268579,49045
3546,gnd/100268579,49243
3547,gnd/100268579,61022
3548,gnd/100268579,74910
3549,gnd/100268579,75725
3550,gnd/100268579,87451
3551,gnd/100268579,87500
3552,gnd/100268579,96961
3553,gnd/100268579,111345
3554,gnd/100268579,112785
3555,gnd/100268579,116586
3556,gnd/100268579,116861
3557,gnd/100268579,118175
3558,gnd/100268579,118514
3559,gnd/100268579,118960
3560,gnd/100268579,119845
3561,gnd/100268579,120988
3562,gnd/100098355,92921
3563,gnd/100098355,107291
3564,gnd/100098355,126979
3565,gnd/100014704,119833
3566,gnd/104105712,2579
3567,gnd/104105712,37391
3568,gnd/104105712,38556
3569,gnd/122957245,191793
3570,gnd/104208821,76148
3571,gnd/104208821,78742
3572,gnd/104208821,92259
3573,gnd/128689021,103717
